date,urate,daten,vacancies,unemp,emp,st_unemp,mdate,frate,srate,qdate,avg_frate,avg_srate,u_ss
1966-11-01,3.6,01nov1966,,2770,73840,1499,1966m11,.51985562,.028949477,1966q4,.41190434,.030528704,.069001861
1966-12-01,3.8,01dec1966,,2912,73729,1582,1966m12,.53296703,.029732937,1966q4,.41190434,.030528704,.069001861
1967-01-01,3.9,01jan1967,,2968,73671,1608,1967m1,.55559301,.029996924,1967q1,.41190434,.030528704,.069001861
1967-02-01,3.8,01feb1967,,2915,73606,1596,1967m2,.5530017,.029781869,1967q1,.41190434,.030528704,.069001861
1967-03-01,3.8,01mar1967,,2889,73439,1586,1967m3,.53340256,.028726494,1967q1,.41190434,.030528704,.069001861
1967-04-01,3.8,01apr1967,,2895,73882,1547,1967m4,.53436959,.02920107,1967q2,.41190434,.030528704,.069001861
1967-05-01,3.8,01may1967,,2929,73844,1581,1967m5,.56025946,.032055322,1967q2,.41190434,.030528704,.069001861
1967-06-01,3.9,01jun1967,,2992,74278,1704,1967m6,.5648396,.03080651,1967q2,.41190434,.030528704,.069001861
1967-07-01,3.8,01jul1967,,2944,74520,1642,1967m7,.54144019,.02934902,1967q3,.41190434,.030528704,.069001861
1967-08-01,3.8,01aug1967,,2945,74767,1595,1967m8,.56162989,.031001663,1967q3,.41190434,.030528704,.069001861
1967-09-01,3.8,01sep1967,,2958,74854,1667,1967m9,.5223124,.031280845,1967q3,.41190434,.030528704,.069001861
1967-10-01,4,01oct1967,,3143,75051,1730,1967m10,.55902004,.031068826,1967q4,.41190434,.030528704,.069001861
1967-11-01,3.9,01nov1967,,3066,75125,1680,1967m11,.5427267,.029522005,1967q4,.41190434,.030528704,.069001861
1967-12-01,3.8,01dec1967,,3018,75473,1616,1967m12,.52948976,.0262741,1967q4,.41190434,.030528704,.069001861
1968-01-01,3.7,01jan1968,,2878,74700,1458,1968m1,.55142462,.031605627,1968q1,.41190434,.030528704,.069001861
1968-02-01,3.8,01feb1968,,3001,75229,1710,1968m2,.59146953,.031162014,1968q1,.41190434,.030528704,.069001861
1968-03-01,3.7,01mar1968,,2877,75379,1651,1968m3,.55752522,.026413493,1968q1,.41190434,.030528704,.069001861
1968-04-01,3.5,01apr1968,,2709,75561,1436,1968m4,.5669989,.028943747,1968q2,.41190434,.030528704,.069001861
1968-05-01,3.5,01may1968,,2740,76107,1567,1968m5,.56824815,.032211784,1968q2,.41190434,.030528704,.069001861
1968-06-01,3.7,01jun1968,,2938,76182,1755,1968m6,.57930565,.030434808,1968q2,.41190434,.030528704,.069001861
1968-07-01,3.7,01jul1968,,2883,76087,1647,1968m7,.61047518,.031118535,1968q3,.41190434,.030528704,.069001861
1968-08-01,3.5,01aug1968,,2768,76043,1645,1968m8,.58381504,.02848893,1968q3,.41190434,.030528704,.069001861
1968-09-01,3.4,01sep1968,,2686,76172,1534,1968m9,.55994046,.027476881,1968q3,.41190434,.030528704,.069001861
1968-10-01,3.4,01oct1968,,2689,76224,1507,1968m10,.58274454,.029492114,1968q4,.41190434,.030528704,.069001861
1968-11-01,3.4,01nov1968,,2715,76494,1593,1968m11,.57348067,.027987493,1968q4,.41190434,.030528704,.069001861
1968-12-01,3.4,01dec1968,,2685,76778,1527,1968m12,.56648046,.028238432,1968q4,.41190434,.030528704,.069001861
1969-01-01,3.4,01jan1969,,2718,76805,1554,1969m1,.54010302,.025720745,1969q1,.41190434,.030528704,.069001861
1969-02-01,3.4,01feb1969,,2692,77327,1442,1969m2,.58803862,.029363615,1969q1,.41190434,.030528704,.069001861
1969-03-01,3.4,01mar1969,,2712,77367,1603,1969m3,.57300884,.028984975,1969q1,.41190434,.030528704,.069001861
1969-04-01,3.4,01apr1969,,2758,77523,1600,1969m4,.61421317,.030698959,1969q2,.41190434,.030528704,.069001861
1969-05-01,3.4,01may1969,,2713,77412,1649,1969m5,.57537782,.030176949,1969q2,.41190434,.030528704,.069001861
1969-06-01,3.5,01jun1969,,2816,77880,1664,1969m6,.58025569,.030496605,1969q2,.41190434,.030528704,.069001861
1969-07-01,3.5,01jul1969,,2868,77959,1686,1969m7,.57496512,.02947046,1969q3,.41190434,.030528704,.069001861
1969-08-01,3.5,01aug1969,,2856,78250,1637,1969m8,.52836132,.029403662,1969q3,.41190434,.030528704,.069001861
1969-09-01,3.7,01sep1969,,3040,78250,1693,1969m9,.59375,.032970112,1969q3,.41190434,.030528704,.069001861
1969-10-01,3.7,01oct1969,,3049,78445,1814,1969m10,.58150214,.028398352,1969q4,.41190434,.030528704,.069001861
1969-11-01,3.5,01nov1969,,2856,78541,1580,1969m11,.54516804,.027742781,1969q4,.41190434,.030528704,.069001861
1969-12-01,3.5,01dec1969,,2884,78740,1585,1969m12,.51421636,.030771703,1969q4,.41190434,.030528704,.069001861
1970-01-01,3.9,01jan1970,,3201,78780,1800,1970m1,.53045923,.033687361,1970q1,.41190434,.030528704,.069001861
1970-02-01,4.2,01feb1970,,3453,78698,1950,1970m2,.52012742,.033967867,1970q1,.41190434,.030528704,.069001861
1970-03-01,4.4,01mar1970,,3635,78863,1978,1970m3,.54387897,.037253752,1970q1,.41190434,.030528704,.069001861
1970-04-01,4.6,01apr1970,,3797,78930,2139,1970m4,.52330786,.036188826,1970q2,.41190434,.030528704,.069001861
1970-05-01,4.8,01may1970,,3919,78564,2109,1970m5,.49706557,.035570148,1970q2,.41190434,.030528704,.069001861
1970-06-01,4.9,01jun1970,,4071,78413,2100,1970m6,.49815771,.036208022,1970q2,.41190434,.030528704,.069001861
1970-07-01,5,01jul1970,,4175,78726,2132,1970m7,.50323355,.037035014,1970q3,.41190434,.030528704,.069001861
1970-08-01,5.1,01aug1970,,4256,78624,2182,1970m8,.47814849,.037357699,1970q3,.41190434,.030528704,.069001861
1970-09-01,5.4,01sep1970,,4456,78498,2235,1970m9,.50516158,.040667512,1970q3,.41190434,.030528704,.069001861
1970-10-01,5.5,01oct1970,,4591,78685,2386,1970m10,.44238728,.038152505,1970q4,.41190434,.030528704,.069001861
1970-11-01,5.9,01nov1970,,4898,78650,2338,1970m11,.44732544,.038798586,1970q4,.41190434,.030528704,.069001861
1970-12-01,6.1,01dec1970,,5076,78594,2369,1970m12,.47123718,.038318262,1970q4,.41190434,.030528704,.069001861
1971-01-01,5.9,01jan1971,,4986,78864,2302,1971m1,.45346972,.035714999,1971q1,.41190434,.030528704,.069001861
1971-02-01,5.9,01feb1971,,4903,78700,2178,1971m2,.42015094,.034487717,1971q1,.41190434,.030528704,.069001861
1971-03-01,6,01mar1971,,4987,78588,2144,1971m3,.4479647,.036172427,1971q1,.41190434,.030528704,.069001861
1971-04-01,5.9,01apr1971,,4959,78987,2206,1971m4,.44202459,.036226287,1971q2,.41190434,.030528704,.069001861
1971-05-01,5.9,01may1971,,4996,79139,2229,1971m5,.44575661,.035446789,1971q2,.41190434,.030528704,.069001861
1971-06-01,5.9,01jun1971,,4949,78757,2180,1971m6,.42917761,.03572778,1971q2,.41190434,.030528704,.069001861
1971-07-01,6,01jul1971,,5035,79305,2210,1971m7,.44448858,.037889156,1971q3,.41190434,.030528704,.069001861
1971-08-01,6.1,01aug1971,,5134,79539,2337,1971m8,.46610829,.03772001,1971q3,.41190434,.030528704,.069001861
1971-09-01,6,01sep1971,,5042,79689,2301,1971m9,.45815152,.036168791,1971q3,.41190434,.030528704,.069001861
1971-10-01,5.8,01oct1971,,4954,79918,2222,1971m10,.42329431,.036569349,1971q4,.41190434,.030528704,.069001861
1971-11-01,6,01nov1971,,5161,80297,2304,1971m11,.4508816,.037302166,1971q4,.41190434,.030528704,.069001861
1971-12-01,6,01dec1971,,5154,80471,2320,1971m12,.47710517,.037927728,1971q4,.41190434,.030528704,.069001861
1972-01-01,5.8,01jan1972,,5019,80959,2324,1972m1,.4387328,.03340226,1972q1,.41190434,.030528704,.069001861
1972-02-01,5.7,01feb1972,,4928,81108,2111,1972m2,.44500813,.036520112,1972q1,.41190434,.030528704,.069001861
1972-03-01,5.8,01mar1972,,5038,81573,2303,1972m3,.45811829,.035443988,1972q1,.41190434,.030528704,.069001861
1972-04-01,5.7,01apr1972,,4959,81655,2229,1972m4,.44948578,.034626771,1972q2,.41190434,.030528704,.069001861
1972-05-01,5.7,01may1972,,4922,81887,2192,1972m5,.46281999,.036210511,1972q2,.41190434,.030528704,.069001861
1972-06-01,5.7,01jun1972,,4923,82083,2279,1972m6,.4586634,.035536576,1972q2,.41190434,.030528704,.069001861
1972-07-01,5.6,01jul1972,,4913,82230,2248,1972m7,.45980054,.036083523,1972q3,.41190434,.030528704,.069001861
1972-08-01,5.6,01aug1972,,4939,82578,2285,1972m8,.49463454,.037856948,1972q3,.41190434,.030528704,.069001861
1972-09-01,5.5,01sep1972,,4849,82543,2353,1972m9,.4794803,.037463669,1972q3,.41190434,.030528704,.069001861
1972-10-01,5.6,01oct1972,,4875,82616,2351,1972m10,.50543588,.035488993,1972q4,.41190434,.030528704,.069001861
1972-11-01,5.3,01nov1972,,4602,82990,2191,1972m11,.44806606,.031103693,1972q4,.41190434,.030528704,.069001861
1972-12-01,5.2,01dec1972,,4543,83400,2003,1972m12,.49570769,.032441143,1972q4,.41190434,.030528704,.069001861
1973-01-01,4.9,01jan1973,,4326,83161,2035,1973m1,.49306518,.036052223,1973q1,.41190434,.030528704,.069001861
1973-02-01,5,01feb1973,,4452,83912,2259,1973m2,.49281222,.033778455,1973q1,.41190434,.030528704,.069001861
1973-03-01,4.9,01mar1973,,4394,84452,2136,1973m3,.49954483,.035670195,1973q1,.41190434,.030528704,.069001861
1973-04-01,5,01apr1973,,4459,84559,2260,1973m4,.52769679,.035711851,1973q2,.41190434,.030528704,.069001861
1973-05-01,4.9,01may1973,,4329,84648,2223,1973m5,.52852851,.037284099,1973q2,.41190434,.030528704,.069001861
1973-06-01,4.9,01jun1973,,4363,85185,2322,1973m6,.53380704,.036365777,1973q2,.41190434,.030528704,.069001861
1973-07-01,4.8,01jul1973,,4305,85299,2271,1973m7,.53193963,.036574434,1973q3,.41190434,.030528704,.069001861
1973-08-01,4.8,01aug1973,,4305,85204,2290,1973m8,.50313586,.034671798,1973q3,.41190434,.030528704,.069001861
1973-09-01,4.8,01sep1973,,4350,85488,2211,1973m9,.52160919,.032646362,1973q3,.41190434,.030528704,.069001861
1973-10-01,4.6,01oct1973,,4144,85987,2063,1973m10,.49131274,.035273943,1973q4,.41190434,.030528704,.069001861
1973-11-01,4.8,01nov1973,,4396,86320,2288,1973m11,.50932664,.036246378,1973q4,.41190434,.030528704,.069001861
1973-12-01,4.9,01dec1973,,4489,86401,2332,1973m12,.5001114,.037039358,1973q4,.41190434,.030528704,.069001861
1974-01-01,5.1,01jan1974,,4644,86555,2400,1974m1,.50495261,.037587762,1974q1,.41190434,.030528704,.069001861
1974-02-01,5.2,01feb1974,,4731,86754,2432,1974m2,.53054321,.037856545,1974q1,.41190434,.030528704,.069001861
1974-03-01,5.1,01mar1974,,4634,86819,2413,1974m3,.50776869,.036077611,1974q1,.41190434,.030528704,.069001861
1974-04-01,5.1,01apr1974,,4618,86669,2337,1974m4,.51320916,.038134802,1974q2,.41190434,.030528704,.069001861
1974-05-01,5.1,01may1974,,4705,86891,2457,1974m5,.48352817,.037900016,1974q2,.41190434,.030528704,.069001861
1974-06-01,5.4,01jun1974,,4927,86941,2497,1974m6,.48508221,.038357444,1974q2,.41190434,.030528704,.069001861
1974-07-01,5.5,01jul1974,,5063,87149,2526,1974m7,.52340508,.040549014,1974q3,.41190434,.030528704,.069001861
1974-08-01,5.5,01aug1974,,5022,87037,2609,1974m8,.45957786,.040619444,1974q3,.41190434,.030528704,.069001861
1974-09-01,5.9,01sep1974,,5437,87051,2723,1974m9,.48501012,.041294683,1974q3,.41190434,.030528704,.069001861
1974-10-01,6,01oct1974,,5523,86995,2723,1974m10,.44088358,.045003023,1974q4,.41190434,.030528704,.069001861
1974-11-01,6.6,01nov1974,,6140,86626,3052,1974m11,.4281759,.0459016,1974q4,.41190434,.030528704,.069001861
1974-12-01,7.2,01dec1974,,6636,86144,3125,1974m12,.36588305,.046785746,1974q4,.41190434,.030528704,.069001861
1975-01-01,8.1,01jan1975,,7501,85627,3293,1975m1,.39034796,.042762924,1975q1,.41190434,.030528704,.069001861
1975-02-01,8.1,01feb1975,,7520,85256,2947,1975m2,.36369681,.045776248,1975q1,.41190434,.030528704,.069001861
1975-03-01,8.6,01mar1975,,7978,85187,3193,1975m3,.33629984,.041135821,1975q1,.41190434,.030528704,.069001861
1975-04-01,8.800000000000001,01apr1975,,8210,85189,2915,1975m4,.34445798,.043266173,1975q2,.41190434,.030528704,.069001861
1975-05-01,9,01may1975,,8433,85451,3051,1975m5,.36582473,.041133784,1975q2,.41190434,.030528704,.069001861
1975-06-01,8.800000000000001,01jun1975,,8220,85355,2872,1975m6,.36192214,.041224983,1975q2,.41190434,.030528704,.069001861
1975-07-01,8.6,01jul1975,,8127,85894,2882,1975m7,.37000123,.040112246,1975q3,.41190434,.030528704,.069001861
1975-08-01,8.4,01aug1975,,7928,86234,2808,1975m8,.36364782,.040791105,1975q3,.41190434,.030528704,.069001861
1975-09-01,8.4,01sep1975,,7923,86279,2878,1975m9,.37712988,.04230836,1975q3,.41190434,.030528704,.069001861
1975-10-01,8.4,01oct1975,,7897,86370,2962,1975m10,.35722426,.038312301,1975q4,.41190434,.030528704,.069001861
1975-11-01,8.300000000000001,01nov1975,,7794,86456,2718,1975m11,.36079034,.038978402,1975q4,.41190434,.030528704,.069001861
1975-12-01,8.199999999999999,01dec1975,,7744,86665,2762,1975m12,.38210228,.03921118,1975q4,.41190434,.030528704,.069001861
1976-01-01,7.9,01jan1976,,7534,87400,2749,1976m1,.39912397,.040009558,1976q1,.41190434,.030528704,.069001861
1976-02-01,7.7,01feb1976,,7326,87672,2799,1976m2,.37182638,.036820844,1976q1,.41190434,.030528704,.069001861
1976-03-01,7.6,01mar1976,,7230,87985,2628,1976m3,.39253113,.041546129,1976q1,.41190434,.030528704,.069001861
1976-04-01,7.7,01apr1976,,7330,88416,2938,1976m4,.4190996,.039992306,1976q2,.41190434,.030528704,.069001861
1976-05-01,7.4,01may1976,,7053,88794,2795,1976m5,.3570112,.038207509,1976q2,.41190434,.030528704,.069001861
1976-06-01,7.6,01jun1976,,7322,88563,2787,1976m6,.38199946,.041383166,1976q2,.41190434,.030528704,.069001861
1976-07-01,7.8,01jul1976,,7490,89093,2965,1976m7,.38251001,.040150709,1976q3,.41190434,.030528704,.069001861
1976-08-01,7.8,01aug1976,,7518,89223,2893,1976m8,.40542698,.040907387,1976q3,.41190434,.030528704,.069001861
1976-09-01,7.6,01sep1976,,7380,89173,2910,1976m9,.39227644,.041083794,1976q3,.41190434,.030528704,.069001861
1976-10-01,7.7,01oct1976,,7430,89274,2945,1976m10,.35477793,.038481556,1976q4,.41190434,.030528704,.069001861
1976-11-01,7.8,01nov1976,,7620,89634,2826,1976m11,.39317584,.040562101,1976q4,.41190434,.030528704,.069001861
1976-12-01,7.8,01dec1976,,7545,89803,2921,1976m12,.41868788,.040758677,1976q4,.41190434,.030528704,.069001861
1977-01-01,7.5,01jan1977,,7280,89928,2894,1977m1,.39175823,.041693758,1977q1,.41190434,.030528704,.069001861
1977-02-01,7.6,01feb1977,,7443,90342,3015,1977m2,.42039502,.041946769,1977q1,.41190434,.030528704,.069001861
1977-03-01,7.4,01mar1977,,7307,90808,2993,1977m3,.44655809,.042746264,1977q1,.41190434,.030528704,.069001861
1977-04-01,7.2,01apr1977,,7059,91271,3015,1977m4,.41110638,.037980992,1977q2,.41190434,.030528704,.069001861
1977-05-01,7,01may1977,,6911,91754,2754,1977m5,.42179134,.043340459,1977q2,.41190434,.030528704,.069001861
1977-06-01,7.2,01jun1977,,7134,91959,3138,1977m6,.44350997,.039948784,1977q2,.41190434,.030528704,.069001861
1977-07-01,6.9,01jul1977,,6829,92084,2859,1977m7,.41001612,.039559577,1977q3,.41190434,.030528704,.069001861
1977-08-01,7,01aug1977,,6925,92441,2896,1977m8,.44144404,.040020969,1977q3,.41190434,.030528704,.069001861
1977-09-01,6.8,01sep1977,,6751,92702,2883,1977m9,.42527032,.0394984,1977q3,.41190434,.030528704,.069001861
1977-10-01,6.8,01oct1977,,6763,93052,2883,1977m10,.4246636,.03989407,1977q4,.41190434,.030528704,.069001861
1977-11-01,6.8,01nov1977,,6815,93761,2924,1977m11,.46338958,.037883274,1977q4,.41190434,.030528704,.069001861
1977-12-01,6.4,01dec1977,,6386,94105,2729,1977m12,.4260883,.038133059,1977q4,.41190434,.030528704,.069001861
1978-01-01,6.4,01jan1978,,6489,94384,2824,1978m1,.45230389,.037842862,1978q1,.41190434,.030528704,.069001861
1978-02-01,6.3,01feb1978,,6318,94519,2764,1978m2,.45140868,.039229002,1978q1,.41190434,.030528704,.069001861
1978-03-01,6.3,01mar1978,,6337,94755,2871,1978m3,.45873442,.037660237,1978q1,.41190434,.030528704,.069001861
1978-04-01,6.1,01apr1978,,6180,95394,2750,1978m4,.47297734,.039404456,1978q2,.41190434,.030528704,.069001861
1978-05-01,6,01may1978,,6127,95769,2870,1978m5,.47119308,.038084228,1978q2,.41190434,.030528704,.069001861
1978-06-01,5.9,01jun1978,,6028,96343,2788,1978m6,.46250829,.041437536,1978q2,.41190434,.030528704,.069001861
1978-07-01,6.2,01jul1978,,6309,96090,3069,1978m7,.489301,.039376408,1978q3,.41190434,.030528704,.069001861
1978-08-01,5.9,01aug1978,,6080,96431,2858,1978m8,.4763158,.040032562,1978q3,.41190434,.030528704,.069001861
1978-09-01,6,01sep1978,,6125,96670,2941,1978m9,.48391837,.038018659,1978q3,.41190434,.030528704,.069001861
1978-10-01,5.8,01oct1978,,5947,97133,2786,1978m10,.46628553,.038973168,1978q4,.41190434,.030528704,.069001861
1978-11-01,5.9,01nov1978,,6077,97485,2903,1978m11,.46519664,.039807431,1978q4,.41190434,.030528704,.069001861
1978-12-01,6,01dec1978,,6228,97581,2978,1978m12,.46724471,.037320867,1978q4,.41190434,.030528704,.069001861
1979-01-01,5.9,01jan1979,,6109,97948,2791,1979m1,.4640694,.038539942,1979q1,.41190434,.030528704,.069001861
1979-02-01,5.9,01feb1979,,6173,98329,2899,1979m2,.47092175,.037817735,1979q1,.41190434,.030528704,.069001861
1979-03-01,5.8,01mar1979,,6109,98480,2843,1979m3,.48747748,.039448626,1979q1,.41190434,.030528704,.069001861
1979-04-01,5.8,01apr1979,,6069,98103,2938,1979m4,.49464491,.037554208,1979q2,.41190434,.030528704,.069001861
1979-05-01,5.6,01may1979,,5840,98331,2773,1979m5,.48424658,.039544959,1979q2,.41190434,.030528704,.069001861
1979-06-01,5.7,01jun1979,,5959,98679,2947,1979m6,.4787716,.03850425,1979q2,.41190434,.030528704,.069001861
1979-07-01,5.7,01jul1979,,5996,99006,2890,1979m7,.49566376,.044259936,1979q3,.41190434,.030528704,.069001861
1979-08-01,6,01aug1979,,6320,98776,3296,1979m8,.48670885,.039417475,1979q3,.41190434,.030528704,.069001861
1979-09-01,5.9,01sep1979,,6190,99340,2946,1979m9,.47382876,.040089745,1979q3,.41190434,.030528704,.069001861
1979-10-01,6,01oct1979,,6296,99404,3039,1979m10,.49047014,.040385649,1979q4,.41190434,.030528704,.069001861
1979-11-01,5.9,01nov1979,,6238,99574,3030,1979m11,.4690606,.039529849,1979q4,.41190434,.030528704,.069001861
1979-12-01,6,01dec1979,,6325,99933,3013,1979m12,.45169961,.041557252,1979q4,.41190434,.030528704,.069001861
1980-01-01,6.3,01jan1980,,6683,99879,3215,1980m1,.46610802,.040912878,1980q1,.41190434,.030528704,.069001861
1980-02-01,6.3,01feb1980,,6702,99995,3134,1980m2,.45807222,.040172502,1980q1,.41190434,.030528704,.069001861
1980-03-01,6.3,01mar1980,,6729,99713,3097,1980m3,.4079358,.04250722,1980q1,.41190434,.030528704,.069001861
1980-04-01,6.9,01apr1980,,7358,99233,3374,1980m4,.42511553,.048041821,1980q2,.41190434,.030528704,.069001861
1980-05-01,7.5,01may1980,,7984,98945,3754,1980m5,.41270041,.043411445,1980q2,.41190434,.030528704,.069001861
1980-06-01,7.6,01jun1980,,8098,98682,3409,1980m6,.39429489,.043646682,1980q2,.41190434,.030528704,.069001861
1980-07-01,7.8,01jul1980,,8363,98796,3458,1980m7,.41815138,.043703519,1980q3,.41190434,.030528704,.069001861
1980-08-01,7.7,01aug1980,,8281,98824,3415,1980m8,.41178602,.040139236,1980q3,.41190434,.030528704,.069001861
1980-09-01,7.5,01sep1980,,8021,99077,3150,1980m9,.3950879,.040701874,1980q3,.41190434,.030528704,.069001861
1980-10-01,7.5,01oct1980,,8088,99317,3236,1980m10,.39700791,.03952153,1980q4,.41190434,.030528704,.069001861
1980-11-01,7.5,01nov1980,,8023,99545,3146,1980m11,.4240309,.039482445,1980q4,.41190434,.030528704,.069001861
1980-12-01,7.2,01dec1980,,7718,99634,3097,1980m12,.3841669,.041219462,1980q4,.41190434,.030528704,.069001861
1981-01-01,7.5,01jan1981,,8071,99955,3318,1981m1,.40973857,.041357726,1981q1,.41190434,.030528704,.069001861
1981-02-01,7.4,01feb1981,,8051,100191,3287,1981m2,.42193517,.042097837,1981q1,.41190434,.030528704,.069001861
1981-03-01,7.4,01mar1981,,7982,100571,3328,1981m3,.41317967,.039915256,1981q1,.41190434,.030528704,.069001861
1981-04-01,7.2,01apr1981,,7869,101056,3185,1981m4,.39445928,.042021696,1981q2,.41190434,.030528704,.069001861
1981-05-01,7.5,01may1981,,8174,101048,3409,1981m5,.41791046,.041784737,1981q2,.41190434,.030528704,.069001861
1981-06-01,7.5,01jun1981,,8098,100298,3340,1981m6,.43739194,.042200916,1981q2,.41190434,.030528704,.069001861
1981-07-01,7.2,01jul1981,,7863,100693,3307,1981m7,.40022892,.041220281,1981q3,.41190434,.030528704,.069001861
1981-08-01,7.4,01aug1981,,8036,100689,3320,1981m8,.41052762,.043650936,1981q3,.41190434,.030528704,.069001861
1981-09-01,7.6,01sep1981,,8230,100064,3493,1981m9,.39368165,.045491129,1981q3,.41190434,.030528704,.069001861
1981-10-01,7.9,01oct1981,,8646,100378,3656,1981m10,.39659959,.04736989,1981q4,.41190434,.030528704,.069001861
1981-11-01,8.300000000000001,01nov1981,,9029,100207,3812,1981m11,.41100898,.049601823,1981q4,.41190434,.030528704,.069001861
1981-12-01,8.5,01dec1981,,9267,99645,3949,1981m12,.40940973,.049515955,1981q4,.41190434,.030528704,.069001861
1982-01-01,8.6,01jan1982,,9397,99692,3924,1982m1,.37245929,.046939101,1982q1,.41190434,.030528704,.069001861
1982-02-01,8.9,01feb1982,,9705,99762,3808,1982m2,.38186502,.048269082,1982q1,.41190434,.030528704,.069001861
1982-03-01,9,01mar1982,,9895,99672,3896,1982m3,.36402223,.048460338,1982q1,.41190434,.030528704,.069001861
1982-04-01,9.300000000000001,01apr1982,,10244,99576,3951,1982m4,.37036315,.047882356,1982q2,.41190434,.030528704,.069001861
1982-05-01,9.4,01may1982,,10335,100116,3885,1982m5,.32926947,.04311673,1982q2,.41190434,.030528704,.069001861
1982-06-01,9.6,01jun1982,,10538,99543,3606,1982m6,.34332889,.047650229,1982q2,.41190434,.030528704,.069001861
1982-07-01,9.800000000000001,01jul1982,,10849,99493,3929,1982m7,.35606968,.047627911,1982q3,.41190434,.030528704,.069001861
1982-08-01,9.800000000000001,01aug1982,,10881,99633,3895,1982m8,.33360904,.047775209,1982q3,.41190434,.030528704,.069001861
1982-09-01,10.1,01sep1982,,11217,99504,3966,1982m9,.31746456,.046267148,1982q3,.41190434,.030528704,.069001861
1982-10-01,10.4,01oct1982,,11529,99215,3873,1982m10,.30922022,.047379829,1982q4,.41190434,.030528704,.069001861
1982-11-01,10.8,01nov1982,,11938,99112,3974,1982m11,.3204892,.047326777,1982q4,.41190434,.030528704,.069001861
